productUid,title,collectionHandle,catalogUid,attributesJson
metallic_28x40-inch-700x1000-mm_3-mm-silver-brushed_hor-grain_4-0_hor,Metal / aluminium prints — hor,aluminum-prints,metallic,"{""ColorType"":""4-0"",""MetallicEdge"":""none"",""MetallicGrainDirection"":""hor-grain"",""MetallicProperties"":""3-mm-silver-brushed"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedMetallicFormat"":""28x40-inch-700x1000-mm""}"
metallic_28x40-inch-700x1000-mm_3-mm-silver-brushed_hor-grain_4-0_ver,Metal / aluminium prints — ver,aluminum-prints,metallic,"{""ColorType"":""4-0"",""MetallicEdge"":""none"",""MetallicGrainDirection"":""hor-grain"",""MetallicProperties"":""3-mm-silver-brushed"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedMetallicFormat"":""28x40-inch-700x1000-mm""}"
metallic_28x40-inch-700x1000-mm_3-mm_4-0_hor,Metal / aluminium prints — hor,aluminum-prints,metallic,"{""ColorType"":""4-0"",""MetallicEdge"":""none"",""MetallicGrainDirection"":""none"",""MetallicProperties"":""3-mm"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedMetallicFormat"":""28x40-inch-700x1000-mm""}"
metallic_28x40-inch-700x1000-mm_3-mm_4-0_ver,Metal / aluminium prints — ver,aluminum-prints,metallic,"{""ColorType"":""4-0"",""MetallicEdge"":""none"",""MetallicGrainDirection"":""none"",""MetallicProperties"":""3-mm"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedMetallicFormat"":""28x40-inch-700x1000-mm""}"
metallic_300x300-mm-12x12-inch_3-mm-silver-brushed_hor-grain_4-0_hor,Metal / aluminium prints — hor,aluminum-prints,metallic,"{""ColorType"":""4-0"",""MetallicEdge"":""none"",""MetallicGrainDirection"":""hor-grain"",""MetallicProperties"":""3-mm-silver-brushed"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedMetallicFormat"":""300x300-mm-12x12-inch""}"
metallic_300x300-mm-12x12-inch_3-mm-silver-brushed_hor-grain_4-0_ver,Metal / aluminium prints — ver,aluminum-prints,metallic,"{""ColorType"":""4-0"",""MetallicEdge"":""none"",""MetallicGrainDirection"":""hor-grain"",""MetallicProperties"":""3-mm-silver-brushed"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedMetallicFormat"":""300x300-mm-12x12-inch""}"
metallic_300x300-mm-12x12-inch_3-mm_4-0_hor,Metal / aluminium prints — hor,aluminum-prints,metallic,"{""ColorType"":""4-0"",""MetallicEdge"":""none"",""MetallicGrainDirection"":""none"",""MetallicProperties"":""3-mm"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedMetallicFormat"":""300x300-mm-12x12-inch""}"
metallic_300x300-mm-12x12-inch_3-mm_4-0_ver,Metal / aluminium prints — ver,aluminum-prints,metallic,"{""ColorType"":""4-0"",""MetallicEdge"":""none"",""MetallicGrainDirection"":""none"",""MetallicProperties"":""3-mm"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedMetallicFormat"":""300x300-mm-12x12-inch""}"
metallic_300x400-mm-12x16-inch_3-mm-silver-brushed_hor-grain_4-0_hor,Metal / aluminium prints — hor,aluminum-prints,metallic,"{""ColorType"":""4-0"",""MetallicEdge"":""none"",""MetallicGrainDirection"":""hor-grain"",""MetallicProperties"":""3-mm-silver-brushed"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedMetallicFormat"":""300x400-mm-12x16-inch""}"
metallic_300x400-mm-12x16-inch_3-mm-silver-brushed_hor-grain_4-0_ver,Metal / aluminium prints — ver,aluminum-prints,metallic,"{""ColorType"":""4-0"",""MetallicEdge"":""none"",""MetallicGrainDirection"":""hor-grain"",""MetallicProperties"":""3-mm-silver-brushed"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedMetallicFormat"":""300x400-mm-12x16-inch""}"
metallic_300x400-mm-12x16-inch_3-mm_4-0_hor,Metal / aluminium prints — hor,aluminum-prints,metallic,"{""ColorType"":""4-0"",""MetallicEdge"":""none"",""MetallicGrainDirection"":""none"",""MetallicProperties"":""3-mm"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedMetallicFormat"":""300x400-mm-12x16-inch""}"
metallic_300x400-mm-12x16-inch_3-mm_4-0_ver,Metal / aluminium prints — ver,aluminum-prints,metallic,"{""ColorType"":""4-0"",""MetallicEdge"":""none"",""MetallicGrainDirection"":""none"",""MetallicProperties"":""3-mm"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedMetallicFormat"":""300x400-mm-12x16-inch""}"
metallic_300x450-mm-12x18-inch_3-mm-silver-brushed_hor-grain_4-0_hor,Metal / aluminium prints — hor,aluminum-prints,metallic,"{""ColorType"":""4-0"",""MetallicEdge"":""none"",""MetallicGrainDirection"":""hor-grain"",""MetallicProperties"":""3-mm-silver-brushed"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedMetallicFormat"":""300x450-mm-12x18-inch""}"
metallic_300x450-mm-12x18-inch_3-mm-silver-brushed_hor-grain_4-0_ver,Metal / aluminium prints — ver,aluminum-prints,metallic,"{""ColorType"":""4-0"",""MetallicEdge"":""none"",""MetallicGrainDirection"":""hor-grain"",""MetallicProperties"":""3-mm-silver-brushed"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedMetallicFormat"":""300x450-mm-12x18-inch""}"
metallic_300x450-mm-12x18-inch_3-mm_4-0_hor,Metal / aluminium prints — hor,aluminum-prints,metallic,"{""ColorType"":""4-0"",""MetallicEdge"":""none"",""MetallicGrainDirection"":""none"",""MetallicProperties"":""3-mm"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedMetallicFormat"":""300x450-mm-12x18-inch""}"
metallic_300x450-mm-12x18-inch_3-mm_4-0_ver,Metal / aluminium prints — ver,aluminum-prints,metallic,"{""ColorType"":""4-0"",""MetallicEdge"":""none"",""MetallicGrainDirection"":""none"",""MetallicProperties"":""3-mm"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedMetallicFormat"":""300x450-mm-12x18-inch""}"
metallic_300x900-mm-12x36-inch_3-mm-silver-brushed_hor-grain_4-0_hor,Metal / aluminium prints — hor,aluminum-prints,metallic,"{""ColorType"":""4-0"",""MetallicEdge"":""none"",""MetallicGrainDirection"":""hor-grain"",""MetallicProperties"":""3-mm-silver-brushed"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedMetallicFormat"":""300x900-mm-12x36-inch""}"
metallic_300x900-mm-12x36-inch_3-mm-silver-brushed_hor-grain_4-0_ver,Metal / aluminium prints — ver,aluminum-prints,metallic,"{""ColorType"":""4-0"",""MetallicEdge"":""none"",""MetallicGrainDirection"":""hor-grain"",""MetallicProperties"":""3-mm-silver-brushed"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedMetallicFormat"":""300x900-mm-12x36-inch""}"
metallic_300x900-mm-12x36-inch_3-mm_4-0_hor,Metal / aluminium prints — hor,aluminum-prints,metallic,"{""ColorType"":""4-0"",""MetallicEdge"":""none"",""MetallicGrainDirection"":""none"",""MetallicProperties"":""3-mm"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedMetallicFormat"":""300x900-mm-12x36-inch""}"
metallic_300x900-mm-12x36-inch_3-mm_4-0_ver,Metal / aluminium prints — ver,aluminum-prints,metallic,"{""ColorType"":""4-0"",""MetallicEdge"":""none"",""MetallicGrainDirection"":""none"",""MetallicProperties"":""3-mm"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedMetallicFormat"":""300x900-mm-12x36-inch""}"
metallic_400x400-mm-16x16-inch_3-mm-silver-brushed_hor-grain_4-0_hor,Metal / aluminium prints — hor,aluminum-prints,metallic,"{""ColorType"":""4-0"",""MetallicEdge"":""none"",""MetallicGrainDirection"":""hor-grain"",""MetallicProperties"":""3-mm-silver-brushed"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedMetallicFormat"":""400x400-mm-16x16-inch""}"
metallic_400x400-mm-16x16-inch_3-mm-silver-brushed_hor-grain_4-0_ver,Metal / aluminium prints — ver,aluminum-prints,metallic,"{""ColorType"":""4-0"",""MetallicEdge"":""none"",""MetallicGrainDirection"":""hor-grain"",""MetallicProperties"":""3-mm-silver-brushed"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedMetallicFormat"":""400x400-mm-16x16-inch""}"
metallic_400x400-mm-16x16-inch_3-mm_4-0_hor,Metal / aluminium prints — hor,aluminum-prints,metallic,"{""ColorType"":""4-0"",""MetallicEdge"":""none"",""MetallicGrainDirection"":""none"",""MetallicProperties"":""3-mm"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedMetallicFormat"":""400x400-mm-16x16-inch""}"
metallic_400x400-mm-16x16-inch_3-mm_4-0_ver,Metal / aluminium prints — ver,aluminum-prints,metallic,"{""ColorType"":""4-0"",""MetallicEdge"":""none"",""MetallicGrainDirection"":""none"",""MetallicProperties"":""3-mm"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedMetallicFormat"":""400x400-mm-16x16-inch""}"
metallic_400x500-mm-16x20-inch_3-mm-silver-brushed_hor-grain_4-0_hor,Metal / aluminium prints — hor,aluminum-prints,metallic,"{""ColorType"":""4-0"",""MetallicEdge"":""none"",""MetallicGrainDirection"":""hor-grain"",""MetallicProperties"":""3-mm-silver-brushed"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedMetallicFormat"":""400x500-mm-16x20-inch""}"
metallic_400x500-mm-16x20-inch_3-mm-silver-brushed_hor-grain_4-0_ver,Metal / aluminium prints — ver,aluminum-prints,metallic,"{""ColorType"":""4-0"",""MetallicEdge"":""none"",""MetallicGrainDirection"":""hor-grain"",""MetallicProperties"":""3-mm-silver-brushed"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedMetallicFormat"":""400x500-mm-16x20-inch""}"
metallic_400x500-mm-16x20-inch_3-mm_4-0_hor,Metal / aluminium prints — hor,aluminum-prints,metallic,"{""ColorType"":""4-0"",""MetallicEdge"":""none"",""MetallicGrainDirection"":""none"",""MetallicProperties"":""3-mm"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedMetallicFormat"":""400x500-mm-16x20-inch""}"
metallic_400x500-mm-16x20-inch_3-mm_4-0_ver,Metal / aluminium prints — ver,aluminum-prints,metallic,"{""ColorType"":""4-0"",""MetallicEdge"":""none"",""MetallicGrainDirection"":""none"",""MetallicProperties"":""3-mm"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedMetallicFormat"":""400x500-mm-16x20-inch""}"
metallic_400x600-mm-16x24-inch_3-mm-silver-brushed_hor-grain_4-0_hor,Metal / aluminium prints — hor,aluminum-prints,metallic,"{""ColorType"":""4-0"",""MetallicEdge"":""none"",""MetallicGrainDirection"":""hor-grain"",""MetallicProperties"":""3-mm-silver-brushed"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedMetallicFormat"":""400x600-mm-16x24-inch""}"
metallic_400x600-mm-16x24-inch_3-mm-silver-brushed_hor-grain_4-0_ver,Metal / aluminium prints — ver,aluminum-prints,metallic,"{""ColorType"":""4-0"",""MetallicEdge"":""none"",""MetallicGrainDirection"":""hor-grain"",""MetallicProperties"":""3-mm-silver-brushed"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedMetallicFormat"":""400x600-mm-16x24-inch""}"
metallic_400x600-mm-16x24-inch_3-mm_4-0_hor,Metal / aluminium prints — hor,aluminum-prints,metallic,"{""ColorType"":""4-0"",""MetallicEdge"":""none"",""MetallicGrainDirection"":""none"",""MetallicProperties"":""3-mm"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedMetallicFormat"":""400x600-mm-16x24-inch""}"
metallic_400x600-mm-16x24-inch_3-mm_4-0_ver,Metal / aluminium prints — ver,aluminum-prints,metallic,"{""ColorType"":""4-0"",""MetallicEdge"":""none"",""MetallicGrainDirection"":""none"",""MetallicProperties"":""3-mm"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedMetallicFormat"":""400x600-mm-16x24-inch""}"
metallic_450x600-mm-18x24-inch_3-mm-silver-brushed_hor-grain_4-0_hor,Metal / aluminium prints — hor,aluminum-prints,metallic,"{""ColorType"":""4-0"",""MetallicEdge"":""none"",""MetallicGrainDirection"":""hor-grain"",""MetallicProperties"":""3-mm-silver-brushed"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedMetallicFormat"":""450x600-mm-18x24-inch""}"
metallic_450x600-mm-18x24-inch_3-mm-silver-brushed_hor-grain_4-0_ver,Metal / aluminium prints — ver,aluminum-prints,metallic,"{""ColorType"":""4-0"",""MetallicEdge"":""none"",""MetallicGrainDirection"":""hor-grain"",""MetallicProperties"":""3-mm-silver-brushed"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedMetallicFormat"":""450x600-mm-18x24-inch""}"
metallic_450x600-mm-18x24-inch_3-mm_4-0_hor,Metal / aluminium prints — hor,aluminum-prints,metallic,"{""ColorType"":""4-0"",""MetallicEdge"":""none"",""MetallicGrainDirection"":""none"",""MetallicProperties"":""3-mm"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedMetallicFormat"":""450x600-mm-18x24-inch""}"
metallic_450x600-mm-18x24-inch_3-mm_4-0_ver,Metal / aluminium prints — ver,aluminum-prints,metallic,"{""ColorType"":""4-0"",""MetallicEdge"":""none"",""MetallicGrainDirection"":""none"",""MetallicProperties"":""3-mm"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedMetallicFormat"":""450x600-mm-18x24-inch""}"
metallic_500x500-mm-20x20-inch_3-mm-silver-brushed_hor-grain_4-0_hor,Metal / aluminium prints — hor,aluminum-prints,metallic,"{""ColorType"":""4-0"",""MetallicEdge"":""none"",""MetallicGrainDirection"":""hor-grain"",""MetallicProperties"":""3-mm-silver-brushed"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedMetallicFormat"":""500x500-mm-20x20-inch""}"
metallic_500x500-mm-20x20-inch_3-mm-silver-brushed_hor-grain_4-0_ver,Metal / aluminium prints — ver,aluminum-prints,metallic,"{""ColorType"":""4-0"",""MetallicEdge"":""none"",""MetallicGrainDirection"":""hor-grain"",""MetallicProperties"":""3-mm-silver-brushed"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedMetallicFormat"":""500x500-mm-20x20-inch""}"
metallic_500x500-mm-20x20-inch_3-mm_4-0_hor,Metal / aluminium prints — hor,aluminum-prints,metallic,"{""ColorType"":""4-0"",""MetallicEdge"":""none"",""MetallicGrainDirection"":""none"",""MetallicProperties"":""3-mm"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedMetallicFormat"":""500x500-mm-20x20-inch""}"
metallic_500x500-mm-20x20-inch_3-mm_4-0_ver,Metal / aluminium prints — ver,aluminum-prints,metallic,"{""ColorType"":""4-0"",""MetallicEdge"":""none"",""MetallicGrainDirection"":""none"",""MetallicProperties"":""3-mm"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedMetallicFormat"":""500x500-mm-20x20-inch""}"
metallic_500x700-mm-20x28-inch_3-mm-silver-brushed_hor-grain_4-0_hor,Metal / aluminium prints — hor,aluminum-prints,metallic,"{""ColorType"":""4-0"",""MetallicEdge"":""none"",""MetallicGrainDirection"":""hor-grain"",""MetallicProperties"":""3-mm-silver-brushed"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedMetallicFormat"":""500x700-mm-20x28-inch""}"
metallic_500x700-mm-20x28-inch_3-mm-silver-brushed_hor-grain_4-0_ver,Metal / aluminium prints — ver,aluminum-prints,metallic,"{""ColorType"":""4-0"",""MetallicEdge"":""none"",""MetallicGrainDirection"":""hor-grain"",""MetallicProperties"":""3-mm-silver-brushed"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedMetallicFormat"":""500x700-mm-20x28-inch""}"
metallic_500x700-mm-20x28-inch_3-mm_4-0_hor,Metal / aluminium prints — hor,aluminum-prints,metallic,"{""ColorType"":""4-0"",""MetallicEdge"":""none"",""MetallicGrainDirection"":""none"",""MetallicProperties"":""3-mm"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedMetallicFormat"":""500x700-mm-20x28-inch""}"
metallic_500x700-mm-20x28-inch_3-mm_4-0_ver,Metal / aluminium prints — ver,aluminum-prints,metallic,"{""ColorType"":""4-0"",""MetallicEdge"":""none"",""MetallicGrainDirection"":""none"",""MetallicProperties"":""3-mm"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedMetallicFormat"":""500x700-mm-20x28-inch""}"
metallic_500x750-mm-20x30-inch_3-mm-silver-brushed_hor-grain_4-0_hor,Metal / aluminium prints — hor,aluminum-prints,metallic,"{""ColorType"":""4-0"",""MetallicEdge"":""none"",""MetallicGrainDirection"":""hor-grain"",""MetallicProperties"":""3-mm-silver-brushed"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedMetallicFormat"":""500x750-mm-20x30-inch""}"
metallic_500x750-mm-20x30-inch_3-mm-silver-brushed_hor-grain_4-0_ver,Metal / aluminium prints — ver,aluminum-prints,metallic,"{""ColorType"":""4-0"",""MetallicEdge"":""none"",""MetallicGrainDirection"":""hor-grain"",""MetallicProperties"":""3-mm-silver-brushed"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedMetallicFormat"":""500x750-mm-20x30-inch""}"
metallic_500x750-mm-20x30-inch_3-mm_4-0_hor,Metal / aluminium prints — hor,aluminum-prints,metallic,"{""ColorType"":""4-0"",""MetallicEdge"":""none"",""MetallicGrainDirection"":""none"",""MetallicProperties"":""3-mm"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedMetallicFormat"":""500x750-mm-20x30-inch""}"
metallic_500x750-mm-20x30-inch_3-mm_4-0_ver,Metal / aluminium prints — ver,aluminum-prints,metallic,"{""ColorType"":""4-0"",""MetallicEdge"":""none"",""MetallicGrainDirection"":""none"",""MetallicProperties"":""3-mm"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedMetallicFormat"":""500x750-mm-20x30-inch""}"
metallic_600x600-mm-24x24-inch_3-mm-silver-brushed_hor-grain_4-0_hor,Metal / aluminium prints — hor,aluminum-prints,metallic,"{""ColorType"":""4-0"",""MetallicEdge"":""none"",""MetallicGrainDirection"":""hor-grain"",""MetallicProperties"":""3-mm-silver-brushed"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedMetallicFormat"":""600x600-mm-24x24-inch""}"
metallic_600x600-mm-24x24-inch_3-mm-silver-brushed_hor-grain_4-0_ver,Metal / aluminium prints — ver,aluminum-prints,metallic,"{""ColorType"":""4-0"",""MetallicEdge"":""none"",""MetallicGrainDirection"":""hor-grain"",""MetallicProperties"":""3-mm-silver-brushed"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedMetallicFormat"":""600x600-mm-24x24-inch""}"
metallic_600x600-mm-24x24-inch_3-mm_4-0_hor,Metal / aluminium prints — hor,aluminum-prints,metallic,"{""ColorType"":""4-0"",""MetallicEdge"":""none"",""MetallicGrainDirection"":""none"",""MetallicProperties"":""3-mm"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedMetallicFormat"":""600x600-mm-24x24-inch""}"
metallic_600x600-mm-24x24-inch_3-mm_4-0_ver,Metal / aluminium prints — ver,aluminum-prints,metallic,"{""ColorType"":""4-0"",""MetallicEdge"":""none"",""MetallicGrainDirection"":""none"",""MetallicProperties"":""3-mm"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedMetallicFormat"":""600x600-mm-24x24-inch""}"
metallic_600x800-mm-24x32-inch_3-mm-silver-brushed_hor-grain_4-0_hor,Metal / aluminium prints — hor,aluminum-prints,metallic,"{""ColorType"":""4-0"",""MetallicEdge"":""none"",""MetallicGrainDirection"":""hor-grain"",""MetallicProperties"":""3-mm-silver-brushed"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedMetallicFormat"":""600x800-mm-24x32-inch""}"
metallic_600x800-mm-24x32-inch_3-mm-silver-brushed_hor-grain_4-0_ver,Metal / aluminium prints — ver,aluminum-prints,metallic,"{""ColorType"":""4-0"",""MetallicEdge"":""none"",""MetallicGrainDirection"":""hor-grain"",""MetallicProperties"":""3-mm-silver-brushed"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedMetallicFormat"":""600x800-mm-24x32-inch""}"
metallic_600x800-mm-24x32-inch_3-mm_4-0_hor,Metal / aluminium prints — hor,aluminum-prints,metallic,"{""ColorType"":""4-0"",""MetallicEdge"":""none"",""MetallicGrainDirection"":""none"",""MetallicProperties"":""3-mm"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedMetallicFormat"":""600x800-mm-24x32-inch""}"
metallic_600x800-mm-24x32-inch_3-mm_4-0_ver,Metal / aluminium prints — ver,aluminum-prints,metallic,"{""ColorType"":""4-0"",""MetallicEdge"":""none"",""MetallicGrainDirection"":""none"",""MetallicProperties"":""3-mm"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedMetallicFormat"":""600x800-mm-24x32-inch""}"
metallic_600x900-mm-24x36-inch_3-mm-silver-brushed_hor-grain_4-0_hor,Metal / aluminium prints — hor,aluminum-prints,metallic,"{""ColorType"":""4-0"",""MetallicEdge"":""none"",""MetallicGrainDirection"":""hor-grain"",""MetallicProperties"":""3-mm-silver-brushed"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedMetallicFormat"":""600x900-mm-24x36-inch""}"
metallic_600x900-mm-24x36-inch_3-mm-silver-brushed_hor-grain_4-0_ver,Metal / aluminium prints — ver,aluminum-prints,metallic,"{""ColorType"":""4-0"",""MetallicEdge"":""none"",""MetallicGrainDirection"":""hor-grain"",""MetallicProperties"":""3-mm-silver-brushed"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedMetallicFormat"":""600x900-mm-24x36-inch""}"
metallic_600x900-mm-24x36-inch_3-mm_4-0_hor,Metal / aluminium prints — hor,aluminum-prints,metallic,"{""ColorType"":""4-0"",""MetallicEdge"":""none"",""MetallicGrainDirection"":""none"",""MetallicProperties"":""3-mm"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedMetallicFormat"":""600x900-mm-24x36-inch""}"
metallic_600x900-mm-24x36-inch_3-mm_4-0_ver,Metal / aluminium prints — ver,aluminum-prints,metallic,"{""ColorType"":""4-0"",""MetallicEdge"":""none"",""MetallicGrainDirection"":""none"",""MetallicProperties"":""3-mm"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedMetallicFormat"":""600x900-mm-24x36-inch""}"
metallic_700x1000-mm-28x40-inch_3-mm-silver-brushed_hor-grain_4-0_hor,Metal / aluminium prints — hor,aluminum-prints,metallic,"{""ColorType"":""4-0"",""MetallicEdge"":""none"",""MetallicGrainDirection"":""hor-grain"",""MetallicProperties"":""3-mm-silver-brushed"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedMetallicFormat"":""700x1000-mm-28x40-inch""}"
metallic_700x1000-mm-28x40-inch_3-mm-silver-brushed_hor-grain_4-0_ver,Metal / aluminium prints — ver,aluminum-prints,metallic,"{""ColorType"":""4-0"",""MetallicEdge"":""none"",""MetallicGrainDirection"":""hor-grain"",""MetallicProperties"":""3-mm-silver-brushed"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedMetallicFormat"":""700x1000-mm-28x40-inch""}"
metallic_700x1000-mm-28x40-inch_3-mm_4-0_hor,Metal / aluminium prints — hor,aluminum-prints,metallic,"{""ColorType"":""4-0"",""MetallicEdge"":""none"",""MetallicGrainDirection"":""none"",""MetallicProperties"":""3-mm"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedMetallicFormat"":""700x1000-mm-28x40-inch""}"
metallic_700x1000-mm-28x40-inch_3-mm_4-0_ver,Metal / aluminium prints — ver,aluminum-prints,metallic,"{""ColorType"":""4-0"",""MetallicEdge"":""none"",""MetallicGrainDirection"":""none"",""MetallicProperties"":""3-mm"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedMetallicFormat"":""700x1000-mm-28x40-inch""}"
metallic_8x12-inch-200x300-mm_3-mm-silver-brushed_hor-grain_4-0_hor,Metal / aluminium prints — hor,aluminum-prints,metallic,"{""ColorType"":""4-0"",""MetallicEdge"":""none"",""MetallicGrainDirection"":""hor-grain"",""MetallicProperties"":""3-mm-silver-brushed"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedMetallicFormat"":""8x12-inch-200x300-mm""}"
metallic_8x12-inch-200x300-mm_3-mm-silver-brushed_hor-grain_4-0_ver,Metal / aluminium prints — ver,aluminum-prints,metallic,"{""ColorType"":""4-0"",""MetallicEdge"":""none"",""MetallicGrainDirection"":""hor-grain"",""MetallicProperties"":""3-mm-silver-brushed"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedMetallicFormat"":""8x12-inch-200x300-mm""}"
metallic_8x12-inch-200x300-mm_3-mm_4-0_hor,Metal / aluminium prints — hor,aluminum-prints,metallic,"{""ColorType"":""4-0"",""MetallicEdge"":""none"",""MetallicGrainDirection"":""none"",""MetallicProperties"":""3-mm"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedMetallicFormat"":""8x12-inch-200x300-mm""}"
metallic_8x12-inch-200x300-mm_3-mm_4-0_ver,Metal / aluminium prints — ver,aluminum-prints,metallic,"{""ColorType"":""4-0"",""MetallicEdge"":""none"",""MetallicGrainDirection"":""none"",""MetallicProperties"":""3-mm"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedMetallicFormat"":""8x12-inch-200x300-mm""}"
metallic_8x24-inch-200x600-mm_3-mm-silver-brushed_hor-grain_4-0_hor,Metal / aluminium prints — hor,aluminum-prints,metallic,"{""ColorType"":""4-0"",""MetallicEdge"":""none"",""MetallicGrainDirection"":""hor-grain"",""MetallicProperties"":""3-mm-silver-brushed"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedMetallicFormat"":""8x24-inch-200x600-mm""}"
metallic_8x24-inch-200x600-mm_3-mm-silver-brushed_hor-grain_4-0_ver,Metal / aluminium prints — ver,aluminum-prints,metallic,"{""ColorType"":""4-0"",""MetallicEdge"":""none"",""MetallicGrainDirection"":""hor-grain"",""MetallicProperties"":""3-mm-silver-brushed"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedMetallicFormat"":""8x24-inch-200x600-mm""}"
