productUid,title,collectionHandle,catalogUid,attributesJson
acrylic_print_product_af_16x16-inch_ap_4-mm_ae_none_cl_4-0_ver,Acrylic prints — ver,acrylic-prints,acrylic,"{""AcrylicEdge"":""none"",""AcrylicFormat"":""16x16-inch"",""AcrylicProperties"":""4-mm"",""ColorType"":""4-0"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published""}"
acrylic_print_product_af_16x20-inch_ap_4-mm_ae_none_cl_4-0_hor,Acrylic prints — hor,acrylic-prints,acrylic,"{""AcrylicEdge"":""none"",""AcrylicFormat"":""16x20-inch"",""AcrylicProperties"":""4-mm"",""ColorType"":""4-0"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published""}"
acrylic_print_product_af_16x20-inch_ap_4-mm_ae_none_cl_4-0_ver,Acrylic prints — ver,acrylic-prints,acrylic,"{""AcrylicEdge"":""none"",""AcrylicFormat"":""16x20-inch"",""AcrylicProperties"":""4-mm"",""ColorType"":""4-0"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published""}"
acrylic_print_product_af_16x24-inch_ap_4-mm_ae_none_cl_4-0_hor,Acrylic prints — hor,acrylic-prints,acrylic,"{""AcrylicEdge"":""none"",""AcrylicFormat"":""16x24-inch"",""AcrylicProperties"":""4-mm"",""ColorType"":""4-0"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published""}"
acrylic_print_product_af_16x24-inch_ap_4-mm_ae_none_cl_4-0_ver,Acrylic prints — ver,acrylic-prints,acrylic,"{""AcrylicEdge"":""none"",""AcrylicFormat"":""16x24-inch"",""AcrylicProperties"":""4-mm"",""ColorType"":""4-0"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published""}"
acrylic_print_product_af_18x24-inch_ap_4-mm_ae_none_cl_4-0_hor,Acrylic prints — hor,acrylic-prints,acrylic,"{""AcrylicEdge"":""none"",""AcrylicFormat"":""18x24-inch"",""AcrylicProperties"":""4-mm"",""ColorType"":""4-0"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published""}"
acrylic_print_product_af_18x24-inch_ap_4-mm_ae_none_cl_4-0_ver,Acrylic prints — ver,acrylic-prints,acrylic,"{""AcrylicEdge"":""none"",""AcrylicFormat"":""18x24-inch"",""AcrylicProperties"":""4-mm"",""ColorType"":""4-0"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published""}"
acrylic_print_product_af_200x200-mm_ap_4-mm_ae_none_cl_4-0_hor,Acrylic prints — hor,acrylic-prints,acrylic,"{""AcrylicEdge"":""none"",""AcrylicFormat"":""200x200-mm"",""AcrylicProperties"":""4-mm"",""ColorType"":""4-0"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published""}"
acrylic_print_product_af_200x200-mm_ap_4-mm_ae_none_cl_4-0_ver,Acrylic prints — ver,acrylic-prints,acrylic,"{""AcrylicEdge"":""none"",""AcrylicFormat"":""200x200-mm"",""AcrylicProperties"":""4-mm"",""ColorType"":""4-0"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published""}"
acrylic_print_product_af_200x300-mm_ap_4-mm_ae_none_cl_4-0_hor,Acrylic prints — hor,acrylic-prints,acrylic,"{""AcrylicEdge"":""none"",""AcrylicFormat"":""200x300-mm"",""AcrylicProperties"":""4-mm"",""ColorType"":""4-0"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published""}"
acrylic_print_product_af_200x300-mm_ap_4-mm_ae_none_cl_4-0_ver,Acrylic prints — ver,acrylic-prints,acrylic,"{""AcrylicEdge"":""none"",""AcrylicFormat"":""200x300-mm"",""AcrylicProperties"":""4-mm"",""ColorType"":""4-0"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published""}"
acrylic_print_product_af_200x600-mm_ap_4-mm_ae_none_cl_4-0_hor,Acrylic prints — hor,acrylic-prints,acrylic,"{""AcrylicEdge"":""none"",""AcrylicFormat"":""200x600-mm"",""AcrylicProperties"":""4-mm"",""ColorType"":""4-0"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published""}"
acrylic_print_product_af_200x600-mm_ap_4-mm_ae_none_cl_4-0_ver,Acrylic prints — ver,acrylic-prints,acrylic,"{""AcrylicEdge"":""none"",""AcrylicFormat"":""200x600-mm"",""AcrylicProperties"":""4-mm"",""ColorType"":""4-0"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published""}"
acrylic_print_product_af_20x20-inch_ap_4-mm_ae_none_cl_4-0_hor,Acrylic prints — hor,acrylic-prints,acrylic,"{""AcrylicEdge"":""none"",""AcrylicFormat"":""20x20-inch"",""AcrylicProperties"":""4-mm"",""ColorType"":""4-0"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published""}"
acrylic_print_product_af_20x20-inch_ap_4-mm_ae_none_cl_4-0_ver,Acrylic prints — ver,acrylic-prints,acrylic,"{""AcrylicEdge"":""none"",""AcrylicFormat"":""20x20-inch"",""AcrylicProperties"":""4-mm"",""ColorType"":""4-0"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published""}"
acrylic_print_product_af_20x28-inch_ap_4-mm_ae_none_cl_4-0_hor,Acrylic prints — hor,acrylic-prints,acrylic,"{""AcrylicEdge"":""none"",""AcrylicFormat"":""20x28-inch"",""AcrylicProperties"":""4-mm"",""ColorType"":""4-0"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published""}"
acrylic_print_product_af_20x28-inch_ap_4-mm_ae_none_cl_4-0_ver,Acrylic prints — ver,acrylic-prints,acrylic,"{""AcrylicEdge"":""none"",""AcrylicFormat"":""20x28-inch"",""AcrylicProperties"":""4-mm"",""ColorType"":""4-0"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published""}"
acrylic_print_product_af_20x30-inch_ap_4-mm_ae_none_cl_4-0_hor,Acrylic prints — hor,acrylic-prints,acrylic,"{""AcrylicEdge"":""none"",""AcrylicFormat"":""20x30-inch"",""AcrylicProperties"":""4-mm"",""ColorType"":""4-0"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published""}"
acrylic_print_product_af_20x30-inch_ap_4-mm_ae_none_cl_4-0_ver,Acrylic prints — ver,acrylic-prints,acrylic,"{""AcrylicEdge"":""none"",""AcrylicFormat"":""20x30-inch"",""AcrylicProperties"":""4-mm"",""ColorType"":""4-0"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published""}"
acrylic_print_product_af_24x24-inch_ap_4-mm_ae_none_cl_4-0_hor,Acrylic prints — hor,acrylic-prints,acrylic,"{""AcrylicEdge"":""none"",""AcrylicFormat"":""24x24-inch"",""AcrylicProperties"":""4-mm"",""ColorType"":""4-0"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published""}"
acrylic_print_product_af_24x24-inch_ap_4-mm_ae_none_cl_4-0_ver,Acrylic prints — ver,acrylic-prints,acrylic,"{""AcrylicEdge"":""none"",""AcrylicFormat"":""24x24-inch"",""AcrylicProperties"":""4-mm"",""ColorType"":""4-0"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published""}"
acrylic_print_product_af_24x32-inch_ap_4-mm_ae_none_cl_4-0_hor,Acrylic prints — hor,acrylic-prints,acrylic,"{""AcrylicEdge"":""none"",""AcrylicFormat"":""24x32-inch"",""AcrylicProperties"":""4-mm"",""ColorType"":""4-0"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published""}"
acrylic_print_product_af_24x32-inch_ap_4-mm_ae_none_cl_4-0_ver,Acrylic prints — ver,acrylic-prints,acrylic,"{""AcrylicEdge"":""none"",""AcrylicFormat"":""24x32-inch"",""AcrylicProperties"":""4-mm"",""ColorType"":""4-0"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published""}"
acrylic_print_product_af_24x36-inch_ap_4-mm_ae_none_cl_4-0_hor,Acrylic prints — hor,acrylic-prints,acrylic,"{""AcrylicEdge"":""none"",""AcrylicFormat"":""24x36-inch"",""AcrylicProperties"":""4-mm"",""ColorType"":""4-0"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published""}"
acrylic_print_product_af_24x36-inch_ap_4-mm_ae_none_cl_4-0_ver,Acrylic prints — ver,acrylic-prints,acrylic,"{""AcrylicEdge"":""none"",""AcrylicFormat"":""24x36-inch"",""AcrylicProperties"":""4-mm"",""ColorType"":""4-0"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published""}"
acrylic_print_product_af_28x40-inch_ap_4-mm_ae_none_cl_4-0_hor,Acrylic prints — hor,acrylic-prints,acrylic,"{""AcrylicEdge"":""none"",""AcrylicFormat"":""28x40-inch"",""AcrylicProperties"":""4-mm"",""ColorType"":""4-0"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published""}"
acrylic_print_product_af_28x40-inch_ap_4-mm_ae_none_cl_4-0_ver,Acrylic prints — ver,acrylic-prints,acrylic,"{""AcrylicEdge"":""none"",""AcrylicFormat"":""28x40-inch"",""AcrylicProperties"":""4-mm"",""ColorType"":""4-0"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published""}"
acrylic_print_product_af_300x300-mm_ap_4-mm_ae_none_cl_4-0_hor,Acrylic prints — hor,acrylic-prints,acrylic,"{""AcrylicEdge"":""none"",""AcrylicFormat"":""300x300-mm"",""AcrylicProperties"":""4-mm"",""ColorType"":""4-0"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published""}"
acrylic_print_product_af_300x300-mm_ap_4-mm_ae_none_cl_4-0_ver,Acrylic prints — ver,acrylic-prints,acrylic,"{""AcrylicEdge"":""none"",""AcrylicFormat"":""300x300-mm"",""AcrylicProperties"":""4-mm"",""ColorType"":""4-0"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published""}"
acrylic_print_product_af_300x400-mm_ap_4-mm_ae_none_cl_4-0_hor,Acrylic prints — hor,acrylic-prints,acrylic,"{""AcrylicEdge"":""none"",""AcrylicFormat"":""300x400-mm"",""AcrylicProperties"":""4-mm"",""ColorType"":""4-0"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published""}"
acrylic_print_product_af_300x400-mm_ap_4-mm_ae_none_cl_4-0_ver,Acrylic prints — ver,acrylic-prints,acrylic,"{""AcrylicEdge"":""none"",""AcrylicFormat"":""300x400-mm"",""AcrylicProperties"":""4-mm"",""ColorType"":""4-0"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published""}"
acrylic_print_product_af_300x450-mm_ap_4-mm_ae_none_cl_4-0_hor,Acrylic prints — hor,acrylic-prints,acrylic,"{""AcrylicEdge"":""none"",""AcrylicFormat"":""300x450-mm"",""AcrylicProperties"":""4-mm"",""ColorType"":""4-0"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published""}"
acrylic_print_product_af_300x450-mm_ap_4-mm_ae_none_cl_4-0_ver,Acrylic prints — ver,acrylic-prints,acrylic,"{""AcrylicEdge"":""none"",""AcrylicFormat"":""300x450-mm"",""AcrylicProperties"":""4-mm"",""ColorType"":""4-0"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published""}"
acrylic_print_product_af_300x900-mm_ap_4-mm_ae_none_cl_4-0_hor,Acrylic prints — hor,acrylic-prints,acrylic,"{""AcrylicEdge"":""none"",""AcrylicFormat"":""300x900-mm"",""AcrylicProperties"":""4-mm"",""ColorType"":""4-0"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published""}"
acrylic_print_product_af_300x900-mm_ap_4-mm_ae_none_cl_4-0_ver,Acrylic prints — ver,acrylic-prints,acrylic,"{""AcrylicEdge"":""none"",""AcrylicFormat"":""300x900-mm"",""AcrylicProperties"":""4-mm"",""ColorType"":""4-0"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published""}"
acrylic_print_product_af_400x400-mm_ap_4-mm_ae_none_cl_4-0_hor,Acrylic prints — hor,acrylic-prints,acrylic,"{""AcrylicEdge"":""none"",""AcrylicFormat"":""400x400-mm"",""AcrylicProperties"":""4-mm"",""ColorType"":""4-0"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published""}"
acrylic_print_product_af_400x400-mm_ap_4-mm_ae_none_cl_4-0_ver,Acrylic prints — ver,acrylic-prints,acrylic,"{""AcrylicEdge"":""none"",""AcrylicFormat"":""400x400-mm"",""AcrylicProperties"":""4-mm"",""ColorType"":""4-0"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published""}"
acrylic_print_product_af_400x500-mm_ap_4-mm_ae_none_cl_4-0_hor,Acrylic prints — hor,acrylic-prints,acrylic,"{""AcrylicEdge"":""none"",""AcrylicFormat"":""400x500-mm"",""AcrylicProperties"":""4-mm"",""ColorType"":""4-0"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published""}"
acrylic_print_product_af_400x500-mm_ap_4-mm_ae_none_cl_4-0_ver,Acrylic prints — ver,acrylic-prints,acrylic,"{""AcrylicEdge"":""none"",""AcrylicFormat"":""400x500-mm"",""AcrylicProperties"":""4-mm"",""ColorType"":""4-0"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published""}"
acrylic_print_product_af_400x600-mm_ap_4-mm_ae_none_cl_4-0_hor,Acrylic prints — hor,acrylic-prints,acrylic,"{""AcrylicEdge"":""none"",""AcrylicFormat"":""400x600-mm"",""AcrylicProperties"":""4-mm"",""ColorType"":""4-0"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published""}"
acrylic_print_product_af_400x600-mm_ap_4-mm_ae_none_cl_4-0_ver,Acrylic prints — ver,acrylic-prints,acrylic,"{""AcrylicEdge"":""none"",""AcrylicFormat"":""400x600-mm"",""AcrylicProperties"":""4-mm"",""ColorType"":""4-0"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published""}"
acrylic_print_product_af_450x600-mm_ap_4-mm_ae_none_cl_4-0_hor,Acrylic prints — hor,acrylic-prints,acrylic,"{""AcrylicEdge"":""none"",""AcrylicFormat"":""450x600-mm"",""AcrylicProperties"":""4-mm"",""ColorType"":""4-0"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published""}"
acrylic_print_product_af_450x600-mm_ap_4-mm_ae_none_cl_4-0_ver,Acrylic prints — ver,acrylic-prints,acrylic,"{""AcrylicEdge"":""none"",""AcrylicFormat"":""450x600-mm"",""AcrylicProperties"":""4-mm"",""ColorType"":""4-0"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published""}"
acrylic_print_product_af_500x500-mm_ap_4-mm_ae_none_cl_4-0_hor,Acrylic prints — hor,acrylic-prints,acrylic,"{""AcrylicEdge"":""none"",""AcrylicFormat"":""500x500-mm"",""AcrylicProperties"":""4-mm"",""ColorType"":""4-0"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published""}"
acrylic_print_product_af_500x500-mm_ap_4-mm_ae_none_cl_4-0_ver,Acrylic prints — ver,acrylic-prints,acrylic,"{""AcrylicEdge"":""none"",""AcrylicFormat"":""500x500-mm"",""AcrylicProperties"":""4-mm"",""ColorType"":""4-0"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published""}"
acrylic_print_product_af_500x700-mm_ap_4-mm_ae_none_cl_4-0_hor,Acrylic prints — hor,acrylic-prints,acrylic,"{""AcrylicEdge"":""none"",""AcrylicFormat"":""500x700-mm"",""AcrylicProperties"":""4-mm"",""ColorType"":""4-0"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published""}"
acrylic_print_product_af_500x700-mm_ap_4-mm_ae_none_cl_4-0_ver,Acrylic prints — ver,acrylic-prints,acrylic,"{""AcrylicEdge"":""none"",""AcrylicFormat"":""500x700-mm"",""AcrylicProperties"":""4-mm"",""ColorType"":""4-0"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published""}"
acrylic_print_product_af_500x750-mm_ap_4-mm_ae_none_cl_4-0_hor,Acrylic prints — hor,acrylic-prints,acrylic,"{""AcrylicEdge"":""none"",""AcrylicFormat"":""500x750-mm"",""AcrylicProperties"":""4-mm"",""ColorType"":""4-0"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published""}"
acrylic_print_product_af_500x750-mm_ap_4-mm_ae_none_cl_4-0_ver,Acrylic prints — ver,acrylic-prints,acrylic,"{""AcrylicEdge"":""none"",""AcrylicFormat"":""500x750-mm"",""AcrylicProperties"":""4-mm"",""ColorType"":""4-0"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published""}"
acrylic_print_product_af_600x600-mm_ap_4-mm_ae_none_cl_4-0_hor,Acrylic prints — hor,acrylic-prints,acrylic,"{""AcrylicEdge"":""none"",""AcrylicFormat"":""600x600-mm"",""AcrylicProperties"":""4-mm"",""ColorType"":""4-0"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published""}"
acrylic_print_product_af_600x600-mm_ap_4-mm_ae_none_cl_4-0_ver,Acrylic prints — ver,acrylic-prints,acrylic,"{""AcrylicEdge"":""none"",""AcrylicFormat"":""600x600-mm"",""AcrylicProperties"":""4-mm"",""ColorType"":""4-0"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published""}"
acrylic_print_product_af_600x800-mm_ap_4-mm_ae_none_cl_4-0_hor,Acrylic prints — hor,acrylic-prints,acrylic,"{""AcrylicEdge"":""none"",""AcrylicFormat"":""600x800-mm"",""AcrylicProperties"":""4-mm"",""ColorType"":""4-0"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published""}"
acrylic_print_product_af_600x800-mm_ap_4-mm_ae_none_cl_4-0_ver,Acrylic prints — ver,acrylic-prints,acrylic,"{""AcrylicEdge"":""none"",""AcrylicFormat"":""600x800-mm"",""AcrylicProperties"":""4-mm"",""ColorType"":""4-0"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published""}"
acrylic_print_product_af_600x900-mm_ap_4-mm_ae_none_cl_4-0_hor,Acrylic prints — hor,acrylic-prints,acrylic,"{""AcrylicEdge"":""none"",""AcrylicFormat"":""600x900-mm"",""AcrylicProperties"":""4-mm"",""ColorType"":""4-0"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published""}"
acrylic_print_product_af_600x900-mm_ap_4-mm_ae_none_cl_4-0_ver,Acrylic prints — ver,acrylic-prints,acrylic,"{""AcrylicEdge"":""none"",""AcrylicFormat"":""600x900-mm"",""AcrylicProperties"":""4-mm"",""ColorType"":""4-0"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published""}"
acrylic_print_product_af_700x1000-mm_ap_4-mm_ae_none_cl_4-0_hor,Acrylic prints — hor,acrylic-prints,acrylic,"{""AcrylicEdge"":""none"",""AcrylicFormat"":""700x1000-mm"",""AcrylicProperties"":""4-mm"",""ColorType"":""4-0"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published""}"
acrylic_print_product_af_700x1000-mm_ap_4-mm_ae_none_cl_4-0_ver,Acrylic prints — ver,acrylic-prints,acrylic,"{""AcrylicEdge"":""none"",""AcrylicFormat"":""700x1000-mm"",""AcrylicProperties"":""4-mm"",""ColorType"":""4-0"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published""}"
acrylic_print_product_af_8x12-inch_ap_4-mm_ae_none_cl_4-0_hor,Acrylic prints — hor,acrylic-prints,acrylic,"{""AcrylicEdge"":""none"",""AcrylicFormat"":""8x12-inch"",""AcrylicProperties"":""4-mm"",""ColorType"":""4-0"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published""}"
acrylic_print_product_af_8x12-inch_ap_4-mm_ae_none_cl_4-0_ver,Acrylic prints — ver,acrylic-prints,acrylic,"{""AcrylicEdge"":""none"",""AcrylicFormat"":""8x12-inch"",""AcrylicProperties"":""4-mm"",""ColorType"":""4-0"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published""}"
acrylic_print_product_af_8x24-inch_ap_4-mm_ae_none_cl_4-0_hor,Acrylic prints — hor,acrylic-prints,acrylic,"{""AcrylicEdge"":""none"",""AcrylicFormat"":""8x24-inch"",""AcrylicProperties"":""4-mm"",""ColorType"":""4-0"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published""}"
acrylic_print_product_af_8x24-inch_ap_4-mm_ae_none_cl_4-0_ver,Acrylic prints — ver,acrylic-prints,acrylic,"{""AcrylicEdge"":""none"",""AcrylicFormat"":""8x24-inch"",""AcrylicProperties"":""4-mm"",""ColorType"":""4-0"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published""}"
acrylic_print_product_af_8x8-inch_ap_4-mm_ae_none_cl_4-0_hor,Acrylic prints — hor,acrylic-prints,acrylic,"{""AcrylicEdge"":""none"",""AcrylicFormat"":""8x8-inch"",""AcrylicProperties"":""4-mm"",""ColorType"":""4-0"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published""}"
acrylic_print_product_af_8x8-inch_ap_4-mm_ae_none_cl_4-0_ver,Acrylic prints — ver,acrylic-prints,acrylic,"{""AcrylicEdge"":""none"",""AcrylicFormat"":""8x8-inch"",""AcrylicProperties"":""4-mm"",""ColorType"":""4-0"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published""}"
