productUid,title,collectionHandle,catalogUid,attributesJson
framed_canvas_geo_simplified_300x400-mm-12x16-inch_dark-wood_352x452-mm-14x18-inch_wood-fsc-slim_ver_wood_w14xt42-mm_canvas_4-0,Framed canvas — 300x400-mm-12x16-inch — ver,framed-canvas,framed-canvas,"{""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""FrameColor"":""dark-wood"",""FrameMaterial"":""wood"",""FrameProperties"":""w14xt42-mm"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedCanvasFormat"":""300x400-mm-12x16-inch"",""UnifiedFrameSize"":""352x452-mm-14x18-inch""}"
framed_canvas_geo_simplified_300x400-mm-12x16-inch_natural-wood_352x452-mm-14x18-inch_wood-fsc-slim_hor_wood_w14xt42-mm_canvas_4-0,Framed canvas — 300x400-mm-12x16-inch — hor,framed-canvas,framed-canvas,"{""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""FrameColor"":""natural-wood"",""FrameMaterial"":""wood"",""FrameProperties"":""w14xt42-mm"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedCanvasFormat"":""300x400-mm-12x16-inch"",""UnifiedFrameSize"":""352x452-mm-14x18-inch""}"
framed_canvas_geo_simplified_300x400-mm-12x16-inch_natural-wood_352x452-mm-14x18-inch_wood-fsc-slim_ver_wood_w14xt42-mm_canvas_4-0,Framed canvas — 300x400-mm-12x16-inch — ver,framed-canvas,framed-canvas,"{""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""FrameColor"":""natural-wood"",""FrameMaterial"":""wood"",""FrameProperties"":""w14xt42-mm"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedCanvasFormat"":""300x400-mm-12x16-inch"",""UnifiedFrameSize"":""352x452-mm-14x18-inch""}"
framed_canvas_geo_simplified_300x450-mm-12x18-inch_black_352x502-mm-14x20-inch_wood-fsc-slim_hor_wood_w14xt42-mm_canvas_4-0,Framed canvas — 300x450-mm-12x18-inch — hor,framed-canvas,framed-canvas,"{""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""FrameColor"":""black"",""FrameMaterial"":""wood"",""FrameProperties"":""w14xt42-mm"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedCanvasFormat"":""300x450-mm-12x18-inch"",""UnifiedFrameSize"":""352x502-mm-14x20-inch""}"
framed_canvas_geo_simplified_300x450-mm-12x18-inch_black_352x502-mm-14x20-inch_wood-fsc-slim_ver_wood_w14xt42-mm_canvas_4-0,Framed canvas — 300x450-mm-12x18-inch — ver,framed-canvas,framed-canvas,"{""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""FrameColor"":""black"",""FrameMaterial"":""wood"",""FrameProperties"":""w14xt42-mm"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedCanvasFormat"":""300x450-mm-12x18-inch"",""UnifiedFrameSize"":""352x502-mm-14x20-inch""}"
framed_canvas_geo_simplified_300x450-mm-12x18-inch_dark-wood_352x502-mm-14x20-inch_wood-fsc-slim_hor_wood_w14xt42-mm_canvas_4-0,Framed canvas — 300x450-mm-12x18-inch — hor,framed-canvas,framed-canvas,"{""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""FrameColor"":""dark-wood"",""FrameMaterial"":""wood"",""FrameProperties"":""w14xt42-mm"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedCanvasFormat"":""300x450-mm-12x18-inch"",""UnifiedFrameSize"":""352x502-mm-14x20-inch""}"
framed_canvas_geo_simplified_300x450-mm-12x18-inch_dark-wood_352x502-mm-14x20-inch_wood-fsc-slim_ver_wood_w14xt42-mm_canvas_4-0,Framed canvas — 300x450-mm-12x18-inch — ver,framed-canvas,framed-canvas,"{""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""FrameColor"":""dark-wood"",""FrameMaterial"":""wood"",""FrameProperties"":""w14xt42-mm"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedCanvasFormat"":""300x450-mm-12x18-inch"",""UnifiedFrameSize"":""352x502-mm-14x20-inch""}"
framed_canvas_geo_simplified_300x450-mm-12x18-inch_natural-wood_352x502-mm-14x20-inch_wood-fsc-slim_hor_wood_w14xt42-mm_canvas_4-0,Framed canvas — 300x450-mm-12x18-inch — hor,framed-canvas,framed-canvas,"{""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""FrameColor"":""natural-wood"",""FrameMaterial"":""wood"",""FrameProperties"":""w14xt42-mm"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedCanvasFormat"":""300x450-mm-12x18-inch"",""UnifiedFrameSize"":""352x502-mm-14x20-inch""}"
framed_canvas_geo_simplified_300x450-mm-12x18-inch_natural-wood_352x502-mm-14x20-inch_wood-fsc-slim_ver_wood_w14xt42-mm_canvas_4-0,Framed canvas — 300x450-mm-12x18-inch — ver,framed-canvas,framed-canvas,"{""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""FrameColor"":""natural-wood"",""FrameMaterial"":""wood"",""FrameProperties"":""w14xt42-mm"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedCanvasFormat"":""300x450-mm-12x18-inch"",""UnifiedFrameSize"":""352x502-mm-14x20-inch""}"
framed_canvas_geo_simplified_400x500-mm-16x20-inch_black_452x552-mm-18x22-inch_wood-fsc-slim_hor_wood_w14xt42-mm_canvas_4-0,Framed canvas — 400x500-mm-16x20-inch — hor,framed-canvas,framed-canvas,"{""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""FrameColor"":""black"",""FrameMaterial"":""wood"",""FrameProperties"":""w14xt42-mm"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedCanvasFormat"":""400x500-mm-16x20-inch"",""UnifiedFrameSize"":""452x552-mm-18x22-inch""}"
