productUid,title,collectionHandle,catalogUid,attributesJson
canvas_300x900-mm-12x36-inch_canvas_wood-fsc-slim_4-0_hor,Canvas prints — 300x900-mm-12x36-inch — hor,canvas-prints,canvas,"{""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedCanvasFormat"":""300x900-mm-12x36-inch""}"
canvas_300x900-mm-12x36-inch_canvas_wood-fsc-slim_4-0_ver,Canvas prints — 300x900-mm-12x36-inch — ver,canvas-prints,canvas,"{""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedCanvasFormat"":""300x900-mm-12x36-inch""}"
canvas_400x400-mm-16x16-inch_canvas_wood-fsc-slim_4-0_hor,Canvas prints — 400x400-mm-16x16-inch — hor,canvas-prints,canvas,"{""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedCanvasFormat"":""400x400-mm-16x16-inch""}"
canvas_400x400-mm-16x16-inch_canvas_wood-fsc-slim_4-0_ver,Canvas prints — 400x400-mm-16x16-inch — ver,canvas-prints,canvas,"{""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedCanvasFormat"":""400x400-mm-16x16-inch""}"
canvas_400x500-mm-16x20-inch_canvas_wood-fsc-slim_4-0_hor,Canvas prints — 400x500-mm-16x20-inch — hor,canvas-prints,canvas,"{""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedCanvasFormat"":""400x500-mm-16x20-inch""}"
canvas_400x500-mm-16x20-inch_canvas_wood-fsc-slim_4-0_ver,Canvas prints — 400x500-mm-16x20-inch — ver,canvas-prints,canvas,"{""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedCanvasFormat"":""400x500-mm-16x20-inch""}"
canvas_400x600-mm-16x24-inch_canvas_wood-fsc-slim_4-0_hor,Canvas prints — 400x600-mm-16x24-inch — hor,canvas-prints,canvas,"{""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedCanvasFormat"":""400x600-mm-16x24-inch""}"
canvas_400x600-mm-16x24-inch_canvas_wood-fsc-slim_4-0_ver,Canvas prints — 400x600-mm-16x24-inch — ver,canvas-prints,canvas,"{""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedCanvasFormat"":""400x600-mm-16x24-inch""}"
canvas_400x800-mm-16x32-inch_canvas_wood-fsc-slim_4-0_hor,Canvas prints — 400x800-mm-16x32-inch — hor,canvas-prints,canvas,"{""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedCanvasFormat"":""400x800-mm-16x32-inch""}"
canvas_400x800-mm-16x32-inch_canvas_wood-fsc-slim_4-0_ver,Canvas prints — 400x800-mm-16x32-inch — ver,canvas-prints,canvas,"{""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedCanvasFormat"":""400x800-mm-16x32-inch""}"
canvas_450x600-mm-18x24-inch_canvas_wood-fsc-slim_4-0_hor,Canvas prints — 450x600-mm-18x24-inch — hor,canvas-prints,canvas,"{""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedCanvasFormat"":""450x600-mm-18x24-inch""}"
canvas_450x600-mm-18x24-inch_canvas_wood-fsc-slim_4-0_ver,Canvas prints — 450x600-mm-18x24-inch — ver,canvas-prints,canvas,"{""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedCanvasFormat"":""450x600-mm-18x24-inch""}"
canvas_500x1000-mm-20x40-inch_canvas_wood-fsc-slim_4-0_hor,Canvas prints — 500x1000-mm-20x40-inch — hor,canvas-prints,canvas,"{""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedCanvasFormat"":""500x1000-mm-20x40-inch""}"
canvas_500x1000-mm-20x40-inch_canvas_wood-fsc-slim_4-0_ver,Canvas prints — 500x1000-mm-20x40-inch — ver,canvas-prints,canvas,"{""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedCanvasFormat"":""500x1000-mm-20x40-inch""}"
canvas_500x500-mm-20x20-inch_canvas_wood-fsc-slim_4-0_hor,Canvas prints — 500x500-mm-20x20-inch — hor,canvas-prints,canvas,"{""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedCanvasFormat"":""500x500-mm-20x20-inch""}"
canvas_500x500-mm-20x20-inch_canvas_wood-fsc-slim_4-0_ver,Canvas prints — 500x500-mm-20x20-inch — ver,canvas-prints,canvas,"{""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedCanvasFormat"":""500x500-mm-20x20-inch""}"
canvas_500x600-mm-20x24-inch_canvas_wood-fsc-slim_4-0_hor,Canvas prints — 500x600-mm-20x24-inch — hor,canvas-prints,canvas,"{""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedCanvasFormat"":""500x600-mm-20x24-inch""}"
canvas_500x600-mm-20x24-inch_canvas_wood-fsc-slim_4-0_ver,Canvas prints — 500x600-mm-20x24-inch — ver,canvas-prints,canvas,"{""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedCanvasFormat"":""500x600-mm-20x24-inch""}"
canvas_500x700-mm-20x28-inch_canvas_wood-fsc-slim_4-0_hor,Canvas prints — 500x700-mm-20x28-inch — hor,canvas-prints,canvas,"{""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedCanvasFormat"":""500x700-mm-20x28-inch""}"
canvas_500x700-mm-20x28-inch_canvas_wood-fsc-slim_4-0_ver,Canvas prints — 500x700-mm-20x28-inch — ver,canvas-prints,canvas,"{""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedCanvasFormat"":""500x700-mm-20x28-inch""}"
canvas_500x750-mm-20x30-inch_canvas_wood-fsc-slim_4-0_hor,Canvas prints — 500x750-mm-20x30-inch — hor,canvas-prints,canvas,"{""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedCanvasFormat"":""500x750-mm-20x30-inch""}"
canvas_500x750-mm-20x30-inch_canvas_wood-fsc-slim_4-0_ver,Canvas prints — 500x750-mm-20x30-inch — ver,canvas-prints,canvas,"{""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedCanvasFormat"":""500x750-mm-20x30-inch""}"
canvas_600x600-mm-24x24-inch_canvas_wood-fsc-slim_4-0_hor,Canvas prints — 600x600-mm-24x24-inch — hor,canvas-prints,canvas,"{""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedCanvasFormat"":""600x600-mm-24x24-inch""}"
canvas_600x600-mm-24x24-inch_canvas_wood-fsc-slim_4-0_ver,Canvas prints — 600x600-mm-24x24-inch — ver,canvas-prints,canvas,"{""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedCanvasFormat"":""600x600-mm-24x24-inch""}"
canvas_600x750-mm-24x30-inch_canvas_wood-fsc-slim_4-0_hor,Canvas prints — 600x750-mm-24x30-inch — hor,canvas-prints,canvas,"{""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedCanvasFormat"":""600x750-mm-24x30-inch""}"
canvas_600x750-mm-24x30-inch_canvas_wood-fsc-slim_4-0_ver,Canvas prints — 600x750-mm-24x30-inch — ver,canvas-prints,canvas,"{""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedCanvasFormat"":""600x750-mm-24x30-inch""}"
canvas_600x800-mm-24x32-inch_canvas_wood-fsc-slim_4-0_hor,Canvas prints — 600x800-mm-24x32-inch — hor,canvas-prints,canvas,"{""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedCanvasFormat"":""600x800-mm-24x32-inch""}"
canvas_600x800-mm-24x32-inch_canvas_wood-fsc-slim_4-0_ver,Canvas prints — 600x800-mm-24x32-inch — ver,canvas-prints,canvas,"{""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedCanvasFormat"":""600x800-mm-24x32-inch""}"
canvas_600x900-mm-24x36-inch_canvas_wood-fsc-slim_4-0_hor,Canvas prints — 600x900-mm-24x36-inch — hor,canvas-prints,canvas,"{""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedCanvasFormat"":""600x900-mm-24x36-inch""}"
canvas_600x900-mm-24x36-inch_canvas_wood-fsc-slim_4-0_ver,Canvas prints — 600x900-mm-24x36-inch — ver,canvas-prints,canvas,"{""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedCanvasFormat"":""600x900-mm-24x36-inch""}"
canvas_700x1000-mm-28x40-inch_canvas_wood-fsc-slim_4-0_hor,Canvas prints — 700x1000-mm-28x40-inch — hor,canvas-prints,canvas,"{""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedCanvasFormat"":""700x1000-mm-28x40-inch""}"
canvas_700x1000-mm-28x40-inch_canvas_wood-fsc-slim_4-0_ver,Canvas prints — 700x1000-mm-28x40-inch — ver,canvas-prints,canvas,"{""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedCanvasFormat"":""700x1000-mm-28x40-inch""}"
canvas_8x10-inch-200x250-mm_canvas_wood-fsc-slim_4-0_hor,Canvas prints — 8x10-inch-200x250-mm — hor,canvas-prints,canvas,"{""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedCanvasFormat"":""8x10-inch-200x250-mm""}"
canvas_8x10-inch-200x250-mm_canvas_wood-fsc-slim_4-0_ver,Canvas prints — 8x10-inch-200x250-mm — ver,canvas-prints,canvas,"{""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedCanvasFormat"":""8x10-inch-200x250-mm""}"
canvas_8x12-inch-200x300-mm_canvas_wood-fsc-slim_4-0_hor,Canvas prints — 8x12-inch-200x300-mm — hor,canvas-prints,canvas,"{""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedCanvasFormat"":""8x12-inch-200x300-mm""}"
canvas_8x12-inch-200x300-mm_canvas_wood-fsc-slim_4-0_ver,Canvas prints — 8x12-inch-200x300-mm — ver,canvas-prints,canvas,"{""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedCanvasFormat"":""8x12-inch-200x300-mm""}"
canvas_8x24-inch-200x600-mm_canvas_wood-fsc-slim_4-0_hor,Canvas prints — 8x24-inch-200x600-mm — hor,canvas-prints,canvas,"{""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedCanvasFormat"":""8x24-inch-200x600-mm""}"
canvas_8x24-inch-200x600-mm_canvas_wood-fsc-slim_4-0_ver,Canvas prints — 8x24-inch-200x600-mm — ver,canvas-prints,canvas,"{""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedCanvasFormat"":""8x24-inch-200x600-mm""}"
canvas_8x8-inch-200x200-mm_canvas_wood-fsc-slim_4-0_hor,Canvas prints — 8x8-inch-200x200-mm — hor,canvas-prints,canvas,"{""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedCanvasFormat"":""8x8-inch-200x200-mm""}"
canvas_8x8-inch-200x200-mm_canvas_wood-fsc-slim_4-0_ver,Canvas prints — 8x8-inch-200x200-mm — ver,canvas-prints,canvas,"{""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published"",""UnifiedCanvasFormat"":""8x8-inch-200x200-mm""}"
canvas_s_product_cf_11x14-inch_cm_canvas_cthck_wood-fsc-slim_cl_4-0_hor,Canvas prints — hor,canvas-prints,canvas,"{""CanvasFormat"":""11x14-inch"",""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published""}"
canvas_s_product_cf_11x14-inch_cm_canvas_cthck_wood-fsc-slim_cl_4-0_ver,Canvas prints — ver,canvas-prints,canvas,"{""CanvasFormat"":""11x14-inch"",""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published""}"
canvas_s_product_cf_12x12-inch_cm_canvas_cthck_wood-fsc-slim_cl_4-0_hor,Canvas prints — hor,canvas-prints,canvas,"{""CanvasFormat"":""12x12-inch"",""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published""}"
canvas_s_product_cf_12x12-inch_cm_canvas_cthck_wood-fsc-slim_cl_4-0_ver,Canvas prints — ver,canvas-prints,canvas,"{""CanvasFormat"":""12x12-inch"",""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published""}"
canvas_s_product_cf_12x16-inch_cm_canvas_cthck_wood-fsc-slim_cl_4-0_hor,Canvas prints — hor,canvas-prints,canvas,"{""CanvasFormat"":""12x16-inch"",""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published""}"
canvas_s_product_cf_12x16-inch_cm_canvas_cthck_wood-fsc-slim_cl_4-0_ver,Canvas prints — ver,canvas-prints,canvas,"{""CanvasFormat"":""12x16-inch"",""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published""}"
canvas_s_product_cf_12x18-inch_cm_canvas_cthck_wood-fsc-slim_cl_4-0_hor,Canvas prints — hor,canvas-prints,canvas,"{""CanvasFormat"":""12x18-inch"",""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published""}"
canvas_s_product_cf_12x18-inch_cm_canvas_cthck_wood-fsc-slim_cl_4-0_ver,Canvas prints — ver,canvas-prints,canvas,"{""CanvasFormat"":""12x18-inch"",""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published""}"
canvas_s_product_cf_12x24-inch_cm_canvas_cthck_wood-fsc-slim_cl_4-0_hor,Canvas prints — hor,canvas-prints,canvas,"{""CanvasFormat"":""12x24-inch"",""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published""}"
canvas_s_product_cf_12x24-inch_cm_canvas_cthck_wood-fsc-slim_cl_4-0_ver,Canvas prints — ver,canvas-prints,canvas,"{""CanvasFormat"":""12x24-inch"",""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published""}"
canvas_s_product_cf_12x36-inch_cm_canvas_cthck_wood-fsc-slim_cl_4-0_hor,Canvas prints — hor,canvas-prints,canvas,"{""CanvasFormat"":""12x36-inch"",""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published""}"
canvas_s_product_cf_12x36-inch_cm_canvas_cthck_wood-fsc-slim_cl_4-0_ver,Canvas prints — ver,canvas-prints,canvas,"{""CanvasFormat"":""12x36-inch"",""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published""}"
canvas_s_product_cf_12x40-inch_cm_canvas_cthck_wood-fsc-slim_cl_4-0_hor,Canvas prints — hor,canvas-prints,canvas,"{""CanvasFormat"":""12x40-inch"",""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published""}"
canvas_s_product_cf_12x40-inch_cm_canvas_cthck_wood-fsc-slim_cl_4-0_ver,Canvas prints — ver,canvas-prints,canvas,"{""CanvasFormat"":""12x40-inch"",""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published""}"
canvas_s_product_cf_16x16-inch_cm_canvas_cthck_wood-fsc-slim_cl_4-0_hor,Canvas prints — hor,canvas-prints,canvas,"{""CanvasFormat"":""16x16-inch"",""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published""}"
canvas_s_product_cf_16x16-inch_cm_canvas_cthck_wood-fsc-slim_cl_4-0_ver,Canvas prints — ver,canvas-prints,canvas,"{""CanvasFormat"":""16x16-inch"",""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published""}"
canvas_s_product_cf_16x20-inch_cm_canvas_cthck_wood-fsc-slim_cl_4-0_hor,Canvas prints — hor,canvas-prints,canvas,"{""CanvasFormat"":""16x20-inch"",""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published""}"
canvas_s_product_cf_16x20-inch_cm_canvas_cthck_wood-fsc-slim_cl_4-0_ver,Canvas prints — ver,canvas-prints,canvas,"{""CanvasFormat"":""16x20-inch"",""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published""}"
canvas_s_product_cf_16x24-inch_cm_canvas_cthck_wood-fsc-slim_cl_4-0_hor,Canvas prints — hor,canvas-prints,canvas,"{""CanvasFormat"":""16x24-inch"",""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published""}"
canvas_s_product_cf_16x24-inch_cm_canvas_cthck_wood-fsc-slim_cl_4-0_ver,Canvas prints — ver,canvas-prints,canvas,"{""CanvasFormat"":""16x24-inch"",""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published""}"
canvas_s_product_cf_16x32-inch_cm_canvas_cthck_wood-fsc-slim_cl_4-0_hor,Canvas prints — hor,canvas-prints,canvas,"{""CanvasFormat"":""16x32-inch"",""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published""}"
canvas_s_product_cf_16x32-inch_cm_canvas_cthck_wood-fsc-slim_cl_4-0_ver,Canvas prints — ver,canvas-prints,canvas,"{""CanvasFormat"":""16x32-inch"",""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published""}"
canvas_s_product_cf_18x24-inch_cm_canvas_cthck_wood-fsc-slim_cl_4-0_hor,Canvas prints — hor,canvas-prints,canvas,"{""CanvasFormat"":""18x24-inch"",""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published""}"
canvas_s_product_cf_18x24-inch_cm_canvas_cthck_wood-fsc-slim_cl_4-0_ver,Canvas prints — ver,canvas-prints,canvas,"{""CanvasFormat"":""18x24-inch"",""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published""}"
canvas_s_product_cf_200x200-mm_cm_canvas_cthck_wood-fsc-slim_cl_4-0_hor,Canvas prints — hor,canvas-prints,canvas,"{""CanvasFormat"":""200x200-mm"",""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published""}"
canvas_s_product_cf_200x200-mm_cm_canvas_cthck_wood-fsc-slim_cl_4-0_ver,Canvas prints — ver,canvas-prints,canvas,"{""CanvasFormat"":""200x200-mm"",""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published""}"
canvas_s_product_cf_200x250-mm_cm_canvas_cthck_wood-fsc-slim_cl_4-0_hor,Canvas prints — hor,canvas-prints,canvas,"{""CanvasFormat"":""200x250-mm"",""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published""}"
canvas_s_product_cf_200x250-mm_cm_canvas_cthck_wood-fsc-slim_cl_4-0_ver,Canvas prints — ver,canvas-prints,canvas,"{""CanvasFormat"":""200x250-mm"",""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published""}"
canvas_s_product_cf_200x300-mm_cm_canvas_cthck_wood-fsc-slim_cl_4-0_hor,Canvas prints — hor,canvas-prints,canvas,"{""CanvasFormat"":""200x300-mm"",""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published""}"
canvas_s_product_cf_200x300-mm_cm_canvas_cthck_wood-fsc-slim_cl_4-0_ver,Canvas prints — ver,canvas-prints,canvas,"{""CanvasFormat"":""200x300-mm"",""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published""}"
canvas_s_product_cf_200x600-mm_cm_canvas_cthck_wood-fsc-slim_cl_4-0_hor,Canvas prints — hor,canvas-prints,canvas,"{""CanvasFormat"":""200x600-mm"",""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published""}"
canvas_s_product_cf_200x600-mm_cm_canvas_cthck_wood-fsc-slim_cl_4-0_ver,Canvas prints — ver,canvas-prints,canvas,"{""CanvasFormat"":""200x600-mm"",""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""Orientation"":""ver"",""ProductStatus"":""activated"",""State"":""published""}"
canvas_s_product_cf_20x20-inch_cm_canvas_cthck_wood-fsc-slim_cl_4-0_hor,Canvas prints — hor,canvas-prints,canvas,"{""CanvasFormat"":""20x20-inch"",""CanvasMaterial"":""canvas"",""CanvasThicknessType"":""wood-fsc-slim"",""ColorType"":""4-0"",""Orientation"":""hor"",""ProductStatus"":""activated"",""State"":""published""}"
